1615|INSTITUTO SUPERIOR DO LITORAL DO PARANÁ|ISULPAR
1616|FACULDADE ANGEL VIANNA|FAV
1618|INSTITUTO BLUMENAUENSE DE ENSINO SUPERIOR|IBES
3437|FACULDADE DO LITORAL CATARINENSE|FLC
1619|FACULDADE ERNESTO RISCALI|FAER
1620|FACULDADE SANTA RITA|FASAR
1621|FACULDADE NETWORK|NWK
11586|FACULDADES NETWORK - CAMPUS SUMARÉ|
1628|FACULDADE DE CIÊNCIAS HUMANAS DE AGUAÍ|FACHA
1636|CASTELLI ESCOLA SUPERIOR DE HOTELARIA|CASTELLI ESH
1637|FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS DE MACEIÓ|FAMA
1639|FACULDADE HÉLIO ROCHA|FHR
1640|FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS|FACULDADE AGES
1641|FACULDADE SOCIAL DA BAHIA|FSBA
1643|FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA|FAT
1646|FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PARAÍSO|FECIPAR
1647|FACULDADE DE ENSINO E CULTURA DO CEARÁ|FAECE
1651|FACULDADE DE EDUCAÇÃO|ISECUB
12847|FACULDADE EDUCACIONAL DE FRANCISCO BELTRÃO|FEFB
1657|FACULDADE EDUCACIONAL DE DOIS VIZINHOS|FAED
1658|FACULDADE INTEGRADA DA GRANDE FORTALEZA|FGF
1660|CENTRO UNIVERSITÁRIO FACITEC|FACITEC
1663|FACULDADE ARAGUAIA|FARA
1664|FACULDADE DA SAÚDE E ECOLOGIA HUMANA|FASEH
1665|FACULDADE KENNEDY|FK
1666|FACULDADE NOVOS HORIZONTES|NOVOS HORIZONTES
1669|INSTITUTO METROPOLITANO DE ENSINO SUPERIOR|IMES
1670|FACULDADE ASA DE BRUMADINHO|IECEMB - FAB
1672|INSTITUTO ESPERANÇA DE ENSINO SUPERIOR|IESPES
1675|FACULDADE METROPOLITANA DA GRANDE RECIFE|UNESJ
1676|FACULDADE SÃO MIGUEL|FACULDADE SÃO MIGUEL
1677|FACULDADE DE ENSINO SUPERIOR DO PIAUÍ|FAESPI
1678|FACULDADE DE CIÊNCIAS DE WENCESLAU BRAZ|FACIBRA
1679|FACULDADE DE CAMPINA GRANDE DO SUL|FACSUL
1680|FACULDADE DE CIÊNCIAS E TECNOLOGIA MATER CHRISTI|MATER CHRISTI
1682|FACULDADE SALESIANA MARIA AUXILIADORA|FSMA
1683|FACULDADE PIAUIENSE|FAP
5520|FACULDADE CATHEDRAL|FACES
1686|FACULDADE BARDDAL DE ARTES APLICADAS|FB-AA
1685|FACULDADE BARDDAL DE CIÊNCIAS CONTÁBEIS|FB-CC
1689|FACULDADE SANTA IZILDINHA|FIESI
1690|FACULDADE DE SÃO VICENTE|FSV
1693|FACULDADE ITANHAÉM|FAITA
1694|ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI|ESUCRI
1695|FACULDADE DE EDUCAÇÃO DE BOM DESPACHO|FACEB
15452|Faculdade Presidente Antônio Carlos de Bom Despacho|FAPACBD
1696|FACULDADE CENTRAL DE CRISTALINA|FACEC
1697|FACULDADE ESCRITOR OSMAN DA COSTA LINS|FACOL
5511|FACULDADE CAMPO REAL|CAMPO REAL
1699|FACULDADE DE EDUCAÇÃO DE JARU|UNICENTRO
1702|ESTÁCIO ATUAL - FACULDADE ESTÁCIO DA AMAZÔNIA|ESTÁCIO ATUAL
1703|INSTITUTO DE ENSINO SUPERIOR DE RIO VERDE|IESRIVER
4163|CENTRO UNIVERSITÁRIO BARRIGA VERDE|UNIBAVE
1707|FACULDADE DE CIÊNCIAS CONTÁBEIS DE RECIFE|FACCOR
1708|INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR|IPESU
1706|FACULDADE DE INFORMÁTICA DO RECIFE|FACIR
2566|INSTITUTO DE ENSINO SUPERIOR DE OLINDA|IESO
1992|INSTITUTO DE ENSINO SUPERIOR DE PIEDADE|IESP
1709|FACULDADE INTEGRADA DE PERNAMBUCO|FACIPE
1712|FACULDADE DE CIÊNCIAS E TECNOLOGIA DE TERESINA|FACET
1713|FACULDADE DE TECNOLOGIA DE SÃO VICENTE|FATEF
1790|FACULDADE DO SUL DA BAHIA|FASB
3180|INSTITUTO SUPERIOR DE EDUCAÇÃO UNIÃO DAS AMÉRICAS|UNIAMÉRICA
1717|FACULDADE DE IMPERATRIZ|FACIMP
1718|FACULDADE NOBRE DE FEIRA DE SANTANA|FAN
1720|FACULDADE MINAS GERAIS|FAMIG
1721|FACULDADE DE VIÇOSA|FDV
1722|FACULDADE DE PORTO VELHO|FIP
1723|ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO|ESAGS
4943|ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG DA BAIXADA SANTISTA|
1725|FACULDADE XV DE AGOSTO|FAQ
1726|FACULDADE SANTA AMÉLIA|SECAL
1727|FACULDADE DE CARIACICA|FAC DE CARIACICA
1728|FACULDADE INTERAMERICANA DE PORTO VELHO|UNIRON
1515|FACULDADE DE EDUCAÇÃO DE PORTO VELHO|UNIRON
1732|FACULDADE GENNARI E PEARTREE|FGP
1733|FACULDADE DE ENSINO SUPERIOR DE MARECHAL CÂNDIDO RONDON|ISEPE  RONDON
1734|FACULDADE INTEGRAL DIFERENCIAL|FACID
1735|FACULDADE DE CIÊNCIAS APLICADAS DOUTOR LEÃO SAMPAIO|FLS
1736|CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO|UNILASALLE/RJ
1739|IMP de Ensino Superior - IMP|IMP
1742|FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE|CSET DRUMMOND
1743|FACULDADE DE TECNOLOGIA OSWALDO CRUZ|FATEC OSWALDO CRUZ
1749|FACULDADE LUSO-BRASILEIRA|FALUB
1750|UNIDADE DE ENSINO SUPERIOR EXPOENTE|UNIEXP
1752|FACULDADE AUTÔNOMA DE DIREITO|FADISP
1753|FACULDADE DE ENFERMAGEM NOVA ESPERANÇA|FACENE
1995|FACULDADE DE MEDICINA NOVA ESPERANÇA|FAMENE
4431|FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN|FACENE/RN
1756|FACULDADE ASSOCIADA BRASIL|FAB
1758|FACULDADE INDEPENDENTE DO NORDESTE|FAINOR
1759|FACULDADE PADRE JOÃO BAGOZZI|FACULDADE BAGOZZI
1762|FACULDADE DE TECNOLOGIA E NEGÓCIOS CARLOS DRUMMOND DE ANDRADE|FTNCDA
1768|FACULDADE REGIONAL SERRANA|FUNPAC
1764|FACULDADE DE EDUCAÇÃO REGIONAL SERRANA|FUNPAC
1765|FACULDADE DE JOSÉ BONIFÁCIO|FJB
1766|FACULDADE ESPÍRITO SANTENSE|UNICAPE
1771|FACULDADE SANTA MARIA|FSM
1772|FACULDADE NORDESTE|FANOR
1773|FACULDADE DE ITAPIRANGA|SEI/FAI
1774|FACULDADE EDUCACIONAL DE PONTA GROSSA|UNIÃO
1777|FACULDADE METROPOLITANA DE GUARAMIRIM|FAMEG
1775|CENTRO UNIVERSITÁRIO DO VALE DO IPOJUCA|UNIVIP
1779|FACULDADE AIEC|AIEC / FAAB
1781|FACULDADE INTESP|INTESP
1783|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS|FACISA - CELER
1785|FACULDADE DE COLIDER|FACIDER
1786|INSTITUTO MACHADENSE DE ENSINO SUPERIOR|IMES
1788|FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA|FAAL
1789|FACULDADE CATUAÍ|ICES
1927|FACULDADES INTEGRADAS DO VALE DO IGUAÇU|
1797|FACULDADE NORTE PARANAENSE|UNINORTE
1798|FACULDADE EDUCACIONAL DE CORNÉLIO PROCÓPIO|FACED
1800|FACULDADE DE REALEZA|CESREAL
2831|FACULDADE DOM BOSCO DE GOIOERÊ|DOM BOSCO GOIOERÊ
1801|FACULDADE DOM BOSCO DE UBIRATÃ|DOM BOSCO UBIRATÃ
1803|FACULDADE DE TECNOLOGIA E CIÊNCIAS DE PERNAMBUCO|FATEC
1804|FACULDADE DE MAUÁ - FAMA|FAMA
1805|FACULDADE DOS GUARARAPES|FG
14002|Faculdade dos Guararapes de Recife|FG
1806|FACULDADE FERNÃO DIAS|FAFE
1814|FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DE DIAMANTINO|UNED
1815|FACULDADE DO INSTITUTO BRASIL|FIBRA
1816|INSTITUTO DE ENSINO SUPERIOR DE BAURU|IESB
4867|FACULDADE PITÁGORAS DE GUARAPARI|
5066|FACULDADE PITÁGORAS DE TECNOLOGIA DE CONTAGEM|
4863|FACULDADE PITÁGORAS DE POÇOS DE CALDAS|
4865|FACULDADE PITÁGORAS DE SÃO LUIZ|
2271|FACULDADE PITÁGORAS DE IPATINGA|FPI
1818|FACULDADE PITÁGORAS DE BELO HORIZONTE|FPAS
13743|FACULDADE PITÁGORAS DE GOVERNADOR VALADARES|PIT GV
11751|Faculdade Pitágoras de Tecnologia de Betim|PIT Betim
13684|FACULDADE PITÁGORAS DE CONTAGEM|PIT Contagem
11750|FACULDADE PITÁGORAS DE VOTORANTIM - SOROCABA|-
4362|FACULDADE PITÁGORAS DE BETIM|PITÁGORAS-BETIM
14429|FACULDADE PITÁGORAS DE MACEIÓ|
1819|FACULDADE FARIAS BRITO|FFB
1821|FACULDADE LIONS|FAC-LIONS
1822|FACULDADE SUL-AMERICANA|FASAM
1823|INSTITUTO DE ENSINO SUPERIOR DO AMAPÁ|IESAP
1828|ESCOLA DA CIDADE - FACULDADE DE ARQUITETURA E URBANISMO|ESCOLA DA CIDADE
1831|FACULDADE CENTRO PAULISTA|CESI
1832|FACULDADE DE JABOTICABAL|FAJAB
1833|FACULDADE DE ARUJÁ|FAR
1834|FACULDADE DE AGUDOS|FAAG
1835|FACULDADE INTEGRADA DE ENSINO SUPERIOR DE COLINAS|FIESC
1838|FACULDADES INTEGRADAS RIO BRANCO|FRB
13481|FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA|FRB-GV
1843|FACULDADE DE ADMINISTRAÇÃO DE CAMPO BELO|FACAMP
1850|FACULDADE ALVORADA DE TECNOLOGIA E EDUCAÇÃO DE MARINGÁ|FACULDADE ALVORADA
1852|FACULDADE SABERES|SABERES
2279|FACULDADE INTEGRADA METROPOLITANA DE CAMPINAS|METROCAMP
2625|FACULDADE DE TECNOLOGIA IBTA - SÃO JOSÉ DOS CAMPOS|IBTA
1681|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS IBMEC|FACULDADES IBMEC
2726|ESCOLA SUPERIOR DE ADMINISTRAÇÃO DE EMPRESAS|INEA
3169|FACULDADE DE TECNOLOGIA IBTA CAMPINAS|IBTA
1030|FACULDADE DE ECONOMIA E FINANÇAS IBMEC|FACULDADES IBMEC
1484|FACULDADE IBMEC|IBMEC
1856|FACULDADE DO NORTE NOVO DE APUCARANA|FACNOPAR
1862|FACULDADE DA REGIÃO SERRANA|FARESE
1863|FACULDADE DE MANTENA|FAMA
1864|FACULDADE DE ADMINISTRAÇÃO DA ASSOCIAÇÃO BRASILIENSE DE EDUCAÇÃO|FABE
1865|INSTITUTO SUPERIOR DE EDUCAÇÃO ALVORADA PLUS|ISEAP
1866|FACULDADE DE CIÊNCIAS EMPRESARIAIS E ESTUDOS COSTEIROS DE NATAL|FACEN
2514|INSTITUTO NATALENSE DE EDUCAÇÃO SUPERIOR|INAES
1873|FACULDADE MERCÚRIO|FAMERC
1875|FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE IBITINGA|FAIBI
1876|FACULDADE MUNICIPAL PROFESSOR FRANCO MONTORO DE MOGI GUAÇU|FMPFM
1879|FACULDADE EDUCACIONAL DE ARAUCÁRIA|FACEAR
1880|FACULDADE CASA DO ESTUDANTE|FACE
1881|FACULDADE DA ESCADA|FAESC
1884|FACULDADE RANCHARIENSE|FRAN
1885|UNIDADE DE ENSINO SUPERIOR DOM BOSCO|UNDB
1892|FACULDADE ENIAC|ENIAC
3294|FACULDADE DE TECNOLOGIA ENIAC-FAPI|ENIAC
1894|FACULDADE EUROPÉIA DE ADMINISTRAÇÃO E MARKETING|FEPAM
1895|CENTRO UNIVERSITÁRIO CHRISTUS|UNICHRISTUS
1898|FACULDADE DO LITORAL SUL PAULISTA|FALS
1899|FACULDADE DO NOROESTE PARANAENSE|FANP
1900|FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANÁ|FAESP
1902|FACULDADE SANTO AGOSTINHO|FACSA
1903|FACULDADE CRISTO REI|FACCREI
1906|INSTITUTO DE ENSINO SUPERIOR MATERDEI|IES-MATERDEI
1908|ESCOLA DE ENSINO SUPERIOR FABRA|FABRA
1909|FACULDADE PEREIRA DE FREITAS|FPF
1910|FACULDADE MAURÍCIO DE NASSAU DE LAURO FREITAS|FABAC
1913|FACULDADE DE MINAS|FAMINAS
1917|FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL|FACIMED
1918|FACULDADE CAPIVARI|FUCAP
3117|FACULDADE DE SAÚDE E DESENVOLVIMENTO HUMANO SANTO AGOSTINHO|FS
1925|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS SANTO AGOSTINHO|FACISA
1919|FACULDADE DE CIÊNCIAS EXATAS E TECNOLÓGICAS SANTO AGOSTINHO - FACET|FACET
2275|FACULDADE DE DIREITO SANTO AGOSTINHO|FADISA
13809|FACULDADE SANTO AGOSTINHO DE SETE LAGOAS|FASASETE
1921|FACULDADE DE SÃO BENTO|FSB
1930|INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO PAULO|SINGULARIDADES/ISESP
1932|FACULDADE PALOTINA|FAPAS
1934|FACULDADE SINOP|FASIP
1937|FACULDADE EVANGÉLICA DE SALVADOR|FACESA
1938|FACULDADE GLOBAL DE UMUARAMA|FGU
1907|FACULDADE EDUCACIONAL DE COLOMBO|FAEC
1939|INSTITUTO DE ENSINO SUPERIOR DE LONDRINA - INESUL|INESUL
2799|FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ|FANEESP
1940|FACULDADE DE NOVA SERRANA|FANS
1941|FACULDADE CUIABÁ|FAUC
4950|FACULDADE AUM|
1943|Faculdade JK Sobradinho|FASEP
1945|FACULDADE DE SORRISO|FAIS
1948|FACULDADE DE ENSINO SUPERIOR DA PARAÍBA|FESP
1949|FACULDADE DE PAULÍNIA|FACP
1950|FACULDADE DE ORLÂNDIA|FAO
1951|INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE SAMAMBAIA|IESA
1952|FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS DO ARAGUAIA|FACULDADES CATHEDRAL
1956|INSTITUTO BATISTA DE ENSINO SUPERIOR DE ALAGOAS|IBESA
1961|INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA|ITCSAS/CENSA
1962|INSTITUTO SUPERIOR DE EDUCAÇÃO DO CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA|ISECENSA
1964|FACULDADE DE TECNOLOGIA EM HOTELARIA, GASTRONOMIA E TURISMO DE SÃO PAULO|HOTEC
1965|FACULDADE DE TECNOLOGIA DE ALAGOAS|FAT/AL
1966|FACULDADE ALBERT EINSTEIN|FALBE
3203|INSTITUTO SUPERIOR DE EDUCAÇÃO ALBERT EINSTEIN|ISALBE
1967|FACULDADE DO VALE DO ITAPECURÚ|FAI
1972|FACULDADE TIJUCUSSU|TIJUCUSSU
1977|CENTRO DE ESTUDOS SUPERIORES APRENDIZ|CESA
1978|FACULDADE METROPOLITANA DA GRANDE FORTALEZA|FAMETRO
1980|FACULDADE SINERGIA|SINERGIA
1984|FACULDADE DE CIÊNCIAS GERENCIAIS DE MANHUAÇU|FACIG
7|UNIVERSIDADE FEDERAL DE SÃO CARLOS|UFSCAR
1988|FACULDADE AVANTIS|AVANTIS
2189|FACULDADE DO MARANHÃO|FACAM-MA
1993|FACULDADE DE CIÊNCIAS HUMANAS E DA SAÚDE|SESPA
2168|FACULDADE CAMPO GRANDE|FCG
1998|INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL|ISEED
4289|FACULDADE DO VALE ELVIRA DAYRELL - FAVED|FAVED
2001|SEMINÁRIO ADVENTISTA LATINO-AMERICANO DE TEOLOGIA|SALT
3675|SINAL - FACULDADE DE TEOLOGIA E FILOSOFIA|SINAL
2763|FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO|CESG
2012|INSTITUTO SUPERIOR DE EDUCAÇÃO DE PESQUEIRA|ISEP
2019|INSTITUTO SUPERIOR DE EDUCAÇÃO DE SALGUEIRO|ISES
2021|FACULDADE JK - UNIDADE II - GAMA|
2022|FACULDADE DE ROLIM DE MOURA|FAROL
2023|FACULDADE DE GUANAMBI|
2027|FACULDADE DE CAMPINA GRANDE|FAC-CG
4849|FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE DE ARAGUAÍNA|FAHESA / ITPAC
2033|INSTITUTO SUPERIOR DE EDUCAÇÃO DE FLORESTA|ISEF
2035|UNIÃO LATINO-AMERICADA DE TECNOLOGIA|ULT
2039|FACULDADE CIDADE LUZ|FACILUZ
2040|FACULDADE DO FUTURO|FAF
2041|FACULDADE SUDAMÉRICA|SUDAMÉRICA
2042|FACULDADE FIGUEIREDO COSTA - FIC|
2043|FACULDADE VALE DO SALGADO|FVS
2045|FACULDADE AMADEUS|FAMA
2049|INSTITUTO DE ESTUDOS SUPERIORES DO MARANHÃO|IESMA
2058|FACULDADE METROPOLITANA|UNNESA
2067|FACULDADE DE CIÊNCIAS EMPRESARIAIS|FACEMP
2069|FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS|FATECH
2072|FACULDADE DE DESENVOLVIMENTO SUSTENTÁVEL DE CRUZEIRO DO SUL|IEVAL
3864|FACULDADE REGIONAL DE ALAGOINHAS|FARAL
2076|FACULDADE REGIONAL DA BAHIA|FARB
2079|FACULDADE DE ITAITUBA|FAI
3216|FACULDADE DE CIÊNCIAS DA BAHIA - FACIBA|FACIBA
2082|FACULDADE DE CIÊNCIAS MÉDICAS DA PARAÍBA|FCM-PB
2091|INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER|ISEPS
2098|FACULDADE KURIOS|FAK
2102|FACULDADE DE AURIFLAMA|FAU
2111|INSTITUTO SUPERIOR DE TEOLOGIA APLICADA|INTA
2113|FACULDADE DOM BOSCO DE PORTO ALEGRE|FDB
2117|FACULDADE DE CIÊNCIA E TECNOLOGIA|FACITEC
2173|FACULDADE GUAIANÁS|FAG
2123|FACULDADE MAX PLANCK|FMP
2124|FACULDADE CALAFIORI|CALAFIORI
2131|FACULDADE FAPAN|FAPAN
2146|FACULDADE DO ACRE|FAC
2132|FACULDADE BARÃO DO RIO BRANCO|FAB
2134|FACULDADE DA IGREJA MINISTÉRIO FAMA|FAIFA
2137|FACULDADE SÃO MARCOS|FASAMAR
2141|FACULDADES BATISTA DO PARANÁ|FABAPAR
2147|FACULDADE METROPOLITANA DE MANAUS|FAMETRO
2154|INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA|ISAT
2160|FACULDADE SANT'ANA|IESSA
2157|INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA|ISESA
2158|FACULDADE SANTA MARIA|FSM
2163|FACULDADE EUGÊNIO GOMES|
2177|INSTITUTO PAULISTA DE ENSINO|FIPEN
2180|RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA|RATIO
2186|FACULDADE SALESIANA DOM BOSCO|FSDB
2188|INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE SION|ISE - SION
2192|INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI|ISEI
2198|FACULDADE MONTEIRO LOBATO|FATO
2200|FACULDADE VALE DO GORUTUBA|FAVAG
2624|FACULDADE DO LITORAL PARANAENSE|FLP
2222|FACULDADE SETE DE SETEMBRO|FASETE
2229|FACULDADE VICTOR HUGO|FVH
2233|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE BELO HORIZONTE|FACISABH
2237|FACULDADE TEOLÓGICA BATISTA EQUATORIAL|FATEBE
2270|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA|FAEX
3975|FACULDADE SÃO FRANCISCO DE PIUMHI|FASPI
2282|FACULDADE DE CAFELÂNDIA|FAC
2289|FACULDADE UNIÃO CULTURAL DO ESTADO DE SÃO PAULO|UCESP
2779|FACULDADE DE INFORMÁTICA DE OURO PRETO DO OESTE|FIOURO
4592|FACULDADE DE OURO PRETO DO OESTE|UNEOURO
2297|FACULDADE DE DIREITO DE SANTA MARIA|FADISMA
3157|INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES|ISEAR
2288|FACULDADE ALMEIDA RODRIGUES|FAR
2301|FACULDADE FIDELIS|FF
2320|INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU|ISEAT
2308|FACULDADE GEREMÁRIO DANTAS|SFNSC
3311|FACULDADE DE TECNOLOGIA SÃO FRANCISCO|FATESF
2312|FACULDADE LUTERANA RUI BARBOSA|FALURB
2450|FACULDADE PROMOVE DE BELO HORIZONTE|PROMOVE
4777|FACULDADE KENNEDY DE BELO HORIZONTE|FKBH
1700|FACULDADE PROMOVE DE SETE LAGOAS|FSLMG
2443|FACULDADE PROMOVE DE JANAÚBA|
2311|FACULDADE DE CIÊNCIAS JURÍDICAS PROFESSOR ALBERTO DEODATO|FCJPAD
2014|FACULDADE SETELAGOANA DE CIÊNCIAS GERENCIAIS|FASCIG
5592|FACULDADES INTEGRADAS DO NORTE DE MINAS - FUNORTE|FUNORTE
728|FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO|FACIC
4068|FACULDADE ICESP|ICESP
1252|FACULDADE PROMOVE DE MINAS GERAIS|PROMOVE
945|INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS|INCISOH
2323|FACULDADE DA AMAZÔNIA|FAMA
2332|FACULDADE CORPORATIVA CESPI|FACESPI
2336|FACULDADE MONTES BELOS|FMB
2341|FACULDADE DA ALDEIA DE CARAPICUÍBA|FALC
3533|FACULDADE CERES|FACERES
2342|INSTITUTO SUPERIOR DE EDUCAÇÃO CERES|ISE-CERES
2343|FACULDADE DA AMAZÔNIA OCIDENTAL|FAAO
2346|INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER|IFIBE
2348|INSTITUIÇÃO DE ENSINO SÃO FRANCISCO|IESF
2350|ESCOLA SUPERIOR MADRE CELESTE|ESMAC
2384|FACULDADE INTEGRADA DO BRASIL|FAIBRA
2356|FACULDADE PAN AMERICANA|FPA
2361|FACULDADE PADRÃO|-
2702|FACULDADE DE CIÊNCIAS JURÍDICAS DE PARAÍSO DO TOCANTINS|FCJP
2364|FACULDADE DE ADMINISTRAÇÃO DE EMPRESAS DE PARAÍSO DO TOCANTINS|FAP
2368|FACULDADE DE ODONTOLOGIA SÃO LEOPOLDO MANDIC|SLMANDIC
2369|INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO|INESA
2383|FACULDADE MERIDIONAL|IMED
2389|FACULDADE DE FILOSOFIA E TEOLOGIA PAULO VI|FFTP
2397|FACULDADE FUCAPE|FUCAPE
2402|FACULDADE CIDADE DO SALVADOR|FCS
1461|FACULDADE DE TECNOLOGIA E CIÊNCIAS|FTC SALVADOR
1364|FACULDADE DE TECNOLOGIA E CIÊNCIAS DE VITÓRIA DA CONQUISTA|FTC
1645|FACULDADE DE TECNOLOGIA E CIÊNCIAS DE JEQUIÉ|FTC
1642|FACULDADE DE TECNOLOGIA E CIÊNCIAS DE ITABUNA|FTC
1053|FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA|FTC
3838|FACULDADE DE TECNOLOGIA DO UNIUOL|UNIUOL
2408|FACULDADE ESAMC SANTOS|ESAMC
2410|FACULDADE CEARENSE|FAC
2413|FACULDADE DE ENSINO SUPERIOR DE FLORIANO|FAESF
2423|FACULDADE DE CIÊNCIA E TECNOLOGIA DE MONTES CLAROS|FACIT
2426|FACULDADE INTEGRADA BRASIL AMAZONIA - FIBRA|FIBRA
2427|FACULDADE DE CIÊNCIAS GERENCIAIS DA BAHIA|UNICENID
2428|FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE CAMPOS GERAIS|FACICA
2435|FACULDADE DE CIÊNCIAS CONTÁBEIS LUIZ MENDES|LUMEN FACULDADES
2436|FACULDADE TÁHIRIH|FT
2969|INSTITUTO SUPERIOR DE EDUCAÇÃO OCIDENTE|OCIDEMNTE
2440|FACULDADE CIDADE DE JOÃO PINHEIRO|FCJP
2444|FACULDADE JOÃO CALVINO|FJC
2447|INSTITUTO EDUCACIONAL DE CASTRO|INEC
2456|FACULDADE DE ADMINISTRAÇÃO DE CHAPADÃO DO SUL|FACHASUL
2459|FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ|FEAPA
2466|FACUDADE IEDUCARE - FIED|FIED
2468|INSTITUTO TEOLÓGICO FRANCISCANO|ITF
2469|INSTITUTO MACAPAENSE DE ENSINO SUPERIOR|IMMES
2475|FACULDADE ARQUIDIOCESANA DE MARIANA|FAM
2474|FACULDADE MARIA MILZA|FAMAM
12749|FACULDADES UNIDAS DE PESQUISA, CIÊNCIAS E SAÚDE LTDA|FAPEC
2912|FACULDADE MARIA MILZA - CAMPUS FACTAE|FAMAM-FACTAE
2477|FACULDADE DE ADMINISTRAÇÃO DE MARIANA|FAMA
2478|FACULDADE DE INTEGRAÇÃO DO ENSINO SUPERIOR DO CONE SUL|FISUL
3981|FACULDADE DE TECNOLOGIA INTEGRAL|CETI
2488|FACULDADE ANGLICANA DE ERECHIM|FAE
3541|FACULDADE ANGLICANA DE TAPEJARA|FAT
2485|FACULDADE CATÓLICA DE FORTALEZA|FCF
2497|FACULDADE ATENEU|FATE
2499|FACULDADE APOIO|FA
2500|FACULDADE EINSTEIN|
2513|FACULDADE ARTHUR THOMAS|CESA
2521|INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ|ISESPI
2530|FACULDADE DE CIÊNCIAS DE GUARULHOS|FACIG
2532|FACULDADE DO SUDESTE GOIANO|FASUG
2536|FACULDADE RORAIMENSE DE ENSINO SUPERIOR|FARES
2537|FACULDADE SÃO GERALDO|FSG
2538|FACULDADE VENDA NOVA DO IMIGRANTE|FAVENI
2539|FACULDADE EVANGÉLICA DO MEIO NORTE|FAEME
2549|FACULDADE PAULISTA DE EDUCAÇÃO E COMUNICAÇÃO|FAPEC
2552|INSTITUTO SUPERIOR DE CIÊNCIAS DA SAÚDE|INCISA
2554|FACULDADE DE EDUCAÇÃO SANTA TEREZINHA|FEST
2560|FACULDADE DE ENSINO SUPERIOR DA CIDADE DE FEIRA DE SANTANA|FAESF/UNEF
2568|FACULDADE ZACARIAS DE GÓES|FAZAG
2569|FACULDADE DE TECNOLOGIA FAESA|CET-FAESA
10058|FACULDADE DE TECNOLOGIA DE VALENÇA|FACTIVA
2571|FACULDADE REDENTOR|FACREDENTOR
14342|FACULDADE REDENTOR DE CAMPOS|FACREDENTOR
2572|FACULDADE REGIONAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE CANDEIAS|FAC
2573|FACULDADE TEOLÓGICA SUL AMERICANA|FTSA
2579|FACULDADE ATENAS|
2581|FACULDADE SÃO SALVADOR|FSS
